,r2
132,"[0.1751927932259819, 0.11373592983516656, 0.1742692313640466, 0.14142376988872896, 0.16705913137216766, 0.16566736131546855, 0.18838421212045808, 0.1522266884265736, 0.09175598814482866, 0.14717300203166017]"
133,"[0.21905212270326868, 0.0875397356739317, 0.19457899166885717, 0.1302676198037418, 0.08147765163033482, 0.13364289152797637, 0.24155444882523802, 0.1229123389722705, 0.17026969753649823, 0.1419943262926996]"
134,"[0.1561751612493919, 0.16633484238801477, 0.15024346594969407, 0.1657998477191306, 0.11035821462801598, 0.09360959112244438, 0.23354619070579663, 0.14056786562280343, 0.1445213783878485, 0.1460615880233077]"
135,"[0.149759428159567, 0.19912122491647688, 0.12521688343945936, 0.09290521760650006, 0.19644298079015532, 0.0977471978365918, 0.18851201233466974, 0.08706027136266736, 0.1946861341695324, 0.204977381522494]"
136,"[0.2300653253814855, 0.1370799756987039, 0.19163319328100248, 0.14827681717998875, 0.15478424616712771, 0.15377197065828896, 0.11511150369409517, 0.11878285601654559, 0.16766545483183404, 0.11159835675519103]"
137,"[0.057877214924102915, 0.1841200145167745, 0.18629500670826304, 0.13359278947847175, 0.1516783628186732, 0.18065893412372547, 0.1770035323690211, 0.22656191663732772, 0.11146204559689743, 0.11489061795560152]"
138,"[0.1733515360428326, 0.16287767239878814, 0.156374766632995, 0.21304644072266088, 0.13187803250313956, 0.09292208457053441, 0.23695939479272266, 0.11198734097349428, 0.13403224224771237, 0.1264795079060067]"
139,"[0.1524688783205822, 0.15337212609993167, 0.09843033622691055, 0.11848236622124986, 0.18580831343850812, 0.19674632296133487, 0.18363066951835738, 0.10687740707342197, 0.19108541147870273, 0.16208296129205835]"
140,"[0.17287633601282038, 0.2277223350702674, 0.208955146460163, 0.06780057898487679, 0.15966162010644902, 0.12561224862041487, 0.15968678565934047, 0.1657424170954357, 0.1303449337048206, 0.09540930188810093]"
141,"[0.09117039716020647, 0.13027521949856835, 0.17190524762906578, 0.14614477454451835, 0.16403813243238374, 0.15526267564330254, 0.15257591521147051, 0.1655796974309971, 0.13669802131211162, 0.2231720701018416]"
142,"[0.10366040815995647, 0.11164712131891963, 0.15049417990597125, 0.13315897180013692, 0.10168684740954947, 0.23205322722156163, 0.1758029962047366, 0.16689777019722984, 0.1988822195875054, 0.1603427848877701]"
143,"[0.23721262443543667, 0.22971069997597748, 0.08031297064814646, 0.1420027729661909, 0.1461388290938591, 0.16875016889618655, 0.13824141654836608, 0.16308314327269813, 0.06852681918506354, 0.1386178905783495]"
144,"[0.12758783431875942, 0.16786294901462895, 0.21865451692272275, 0.1741553555276345, 0.16708575894266775, 0.11349802809513787, 0.12052264396292744, 0.10728281354446056, 0.19113821370591277, 0.12707766353979266]"
145,"[0.16966890895219677, 0.16651084142821737, 0.18964638685800894, 0.12726609458327154, 0.17818885886849534, 0.12635194517912163, 0.12344141651960905, 0.12868346691089183, 0.14115388301695997, 0.1948462925284814]"
146,"[0.17425760758087605, 0.15089572183332955, 0.18403894340453997, 0.15570125658166944, 0.14188143808321363, 0.148732694335024, 0.1173985355509154, 0.16038785525643307, 0.15169579605252903, 0.15811782905494864]"
147,"[0.1992606105149125, 0.16719393420849693, 0.17278374508981054, 0.09328612747628229, 0.1128906290028655, 0.19803383718062562, 0.13034011133743784, 0.13686164039452497, 0.18187658635432125, 0.13388063050134424]"
148,"[0.1737108280284847, 0.19450575373401346, 0.17685815731284904, 0.06307030415886317, 0.13903912857620937, 0.20327012134488365, 0.19166074602562666, 0.13988269965534794, 0.09793103052953844, 0.15751844054807695]"
149,"[0.16093333540821242, 0.18444486735265486, 0.11481494803467285, 0.13502893913994407, 0.13718039341052513, 0.1390844624740022, 0.12433771266766758, 0.14262345849323466, 0.17416758826250667, 0.21151815042602784]"
150,"[0.030353479019720297, 0.08779309587841877, 0.22368765197656848, 0.15687394293917523, 0.21998882104625572, 0.142500877175321, 0.2066272475202523, 0.14578536623683425, 0.10501302519476785, 0.16706198317297827]"
151,"[0.11457879862285814, 0.11106331112225887, 0.11897012388732486, 0.18866518775649843, 0.14969276978887358, 0.12440877680225637, 0.24552914544506987, 0.08396081719257775, 0.20283894802157276, 0.2002949886488935]"
152,"[0.18416485886456058, 0.14949373036725122, 0.13898883500735837, 0.13335942155860225, 0.14605605811424538, 0.10662016064423774, 0.21450684751807758, 0.12957309182006826, 0.1692294732631151, 0.16543724834655527]"
153,"[0.06938282524600503, 0.17019521844444063, 0.1674877915982066, 0.16817781405334098, 0.15843299950526235, 0.1505006829554869, 0.15015911007858695, 0.2018752319017647, 0.10130861532101199, 0.20723522889703527]"
154,"[0.18812486384557214, 0.13862529628111453, 0.2194814275675948, 0.0881588879096954, 0.1522579729685516, 0.1230876321809895, 0.20490538276591252, 0.14326962571627555, 0.13091012023602766, 0.16095678115432355]"
155,"[0.15375713095159327, 0.13238000217087775, 0.10792133061255982, 0.17589052709790176, 0.16469630156109083, 0.19277762754097028, 0.18208326078003, 0.10333514875643024, 0.11356108161426492, 0.20244999851026146]"
156,"[0.22778531888470366, 0.1754595472470516, 0.16630366175988864, 0.1444642619662826, 0.14459060897656395, 0.09607475063027393, 0.09400382741637447, 0.16676355795737818, 0.16999336067361515, 0.15304142065288395]"
157,"[0.19694723048496143, 0.15154435415030032, 0.18386899158310843, 0.20261938412790892, 0.11150966018464303, 0.1547916382510992, 0.12179995489353523, 0.12423563965526196, 0.13217402243140408, 0.15998069031007056]"
158,"[0.2229395318031131, 0.08886654418203432, 0.09566044927080297, 0.13237400471291527, 0.18345773867638304, 0.2039934042684317, 0.22719206788543833, 0.14219140524449836, 0.12404943458513484, 0.10323425622156801]"
159,"[0.20426198893911862, 0.15014976499162436, 0.10912944413469006, 0.17653469858574555, 0.11276234780059136, 0.1607415714671958, 0.13053352228088277, 0.2078484645927462, 0.11538589468781801, 0.16501615253125035]"
160,"[0.15468652429115526, 0.08596003482117609, 0.11114580437830968, 0.22111590724941277, 0.18198331817360724, 0.119251494481453, 0.13714683786700133, 0.18052587521281094, 0.1835965249682301, 0.15887163491898404]"
161,"[0.11525706810331104, 0.13826537457041654, 0.15089125135265946, 0.18870151777211253, 0.12396712155900413, 0.1076220173282385, 0.1791714417018676, 0.14047201998012704, 0.16677376993254034, 0.21264999207885316]"
162,"[0.13145653335930607, 0.1707625024723295, 0.13940901458599408, 0.1092955899262057, 0.1229816958460127, 0.19160663599515293, 0.1594400754311469, 0.18175983956147723, 0.1427842700552845, 0.19796677374464355]"
163,"[0.09298682123396285, 0.11787544417113649, 0.21172651711766843, 0.16602442838695952, 0.16444469977366583, 0.1448942044156729, 0.1564531648457036, 0.16024486577499597, 0.10397750900608493, 0.2183511555077785]"
164,"[0.20190065501041876, 0.06632882389259331, 0.12188758936756017, 0.20509135507067922, 0.11450575582589295, 0.11956860384648449, 0.15199988488079264, 0.1853510717540715, 0.16877147219149524, 0.19428162152518302]"
165,"[0.14723423062685836, 0.18076997520872484, 0.16021936542095183, 0.1811877631019435, 0.16410184548550222, 0.12581732084201735, 0.07934886105227368, 0.18219003800876532, 0.13196760997409074, 0.16034110102582455]"
166,"[0.23300892694822106, 0.14503112334156987, 0.09824684126150118, 0.17216706308515706, 0.1431789400770852, 0.21093599300469723, 0.13374000791362428, 0.15607410526380783, 0.11689494102112463, 0.12359873204804317]"
167,"[0.19095910077701284, 0.18640594061442606, 0.1375056801420489, 0.1900360492158305, 0.17030240702864552, 0.1696562623087805, 0.1483714035476138, 0.17035726826780795, 0.049016269464501994, 0.10721855804542191]"
168,"[0.15021017593013652, 0.1103789111271839, 0.17235798799166624, 0.13060070075000896, 0.14419718381876778, 0.17893827564699327, 0.10376922253107501, 0.1906037970300113, 0.16656341824466692, 0.1866233457610117]"
169,"[0.22480598521029926, 0.16163955993432821, 0.14147206143833324, 0.1985457627473992, 0.16018746861111888, 0.11940701424646505, 0.13812873795838154, 0.11175002881564111, 0.09959443887895414, 0.14796172625293436]"
170,"[0.14362245384004135, 0.20302168346086202, 0.1466932384483376, 0.1904874691941819, 0.15682950319704558, 0.18769443549409326, 0.18678480187996382, 0.1533529499595936, 0.09051667374747396, 0.07273347359401516]"
171,"[0.13402476250788542, 0.1562811378189496, 0.14011716246772776, 0.20007116929350954, 0.1831576742453782, 0.11528240572699688, 0.14998258327402525, 0.1625424756169015, 0.14276703750428477, 0.14839731033097747]"
172,"[0.15997667573058083, 0.16203506492117303, 0.18146673344095343, 0.13983738046970307, 0.18302109759886798, 0.12095585163812395, 0.13082058458313894, 0.13418394040983683, 0.14027775454636915, 0.17790535854098888]"
173,"[0.14566552028872692, 0.18092159874064362, 0.08508128408336091, 0.12655328672675126, 0.19079625265716882, 0.13414473376566516, 0.09631750214190182, 0.21517294178300206, 0.19680324428371676, 0.15438513500660123]"
174,"[0.2165875270594686, 0.16876152881641115, 0.11852958286409254, 0.18718626893864998, 0.10870278709057624, 0.1030480897803393, 0.1808032169014735, 0.10154626932477917, 0.20708463727088022, 0.14240349703901023]"
175,"[0.15448010345140983, 0.1756819502478082, 0.15954070168117118, 0.21055451830723493, 0.165663123968242, 0.07669498281176934, 0.15359548813376123, 0.16883992876373588, 0.1409271592281347, 0.1247185193351571]"
176,"[0.12166290411761516, 0.16828555381472898, 0.15213053949982036, 0.15747881650931095, 0.16620447326912746, 0.14847645820665578, 0.1486697662154689, 0.13195910183415838, 0.18275667723133848, 0.1499612903889478]"
177,"[0.0966947256039683, 0.16122278575283333, 0.1484238366055911, 0.05934092363230903, 0.1570293609574045, 0.17261414026968613, 0.2239875502910671, 0.18166516876419092, 0.1586832484572296, 0.16959553529889537]"
178,"[0.1723766190375139, 0.1555946096515689, 0.1128856710613283, 0.14881426588898494, 0.11162603208600574, 0.14105769109749722, 0.17499500206223317, 0.20405274341923063, 0.10516687803091196, 0.19591042857745233]"
179,"[0.18794861453049883, 0.19507214078867574, 0.1819496515984479, 0.097497164643365, 0.15327245185119243, 0.17133678108845052, 0.1201199017945519, 0.1553710191370471, 0.17116437286696062, 0.10844670432274439]"
180,"[0.14180984369124905, 0.16407130579371632, 0.1613383551566867, 0.17212504443142784, 0.1463336382977788, 0.13945065845973836, 0.1493878894669297, 0.17896424792657728, 0.12940526847926703, 0.15492784647598445]"
181,"[0.21345866454516194, 0.15604262880645936, 0.09525330903108331, 0.13008512986920473, 0.1751891440645923, 0.1655003397276934, 0.17082422935118113, 0.16478033350856036, 0.12906056448672787, 0.12708030033574658]"
182,"[0.19889397549872956, 0.15445705218272532, 0.048148177402543846, 0.17897824967864506, 0.1468993917385476, 0.1559149931646574, 0.15141121997851092, 0.1202504977986768, 0.18374576877622584, 0.16156411720688424]"
183,"[0.12921286083479522, 0.08504080364785527, 0.14834806753314222, 0.16747053645589294, 0.1377285545894349, 0.1685641071602273, 0.17712656754297917, 0.154932637856665, 0.15553508167530594, 0.19057132124544685]"
184,"[0.16321961893385062, 0.16109028411334148, 0.11190945161184884, 0.19125263215234778, 0.13094742576128793, 0.1695507428198375, 0.1719419222358164, 0.16704025779343423, 0.08249833286702513, 0.1894350901321039]"
185,"[0.17228576187192024, 0.1356323687142975, 0.15926279829960632, 0.1816317340330722, 0.2031010361347757, 0.08666681385108221, 0.15450758469115244, 0.14928204661397326, 0.1633666590819448, 0.13261928365161935]"
186,"[0.08178906445949108, 0.12467731419088957, 0.1478162373050057, 0.17999118184106855, 0.16233849656539212, 0.10573110400371855, 0.204696500268718, 0.13026251475776052, 0.19322749598911415, 0.1829010029228636]"
187,"[0.14206851961654954, 0.20772021813106034, 0.1963031199308457, 0.1463620881144595, 0.1214335979935578, 0.10415470912389335, 0.15794503957052708, 0.12976130214702053, 0.17349056496328408, 0.16719084712721866]"
188,"[0.20477536348655823, 0.042751884675085505, 0.20139920369766062, 0.1598151363435023, 0.18608081625334094, 0.10884442443103459, 0.16227233832385202, 0.14697281363573678, 0.15019783509495055, 0.17047371739361217]"
189,"[0.10714085574803378, 0.11044182110846712, 0.21483435341192303, 0.1518065234184649, 0.13846043292552646, 0.16041158892328267, 0.16076684099527128, 0.1555096104897783, 0.17381187704785872, 0.1741115299389292]"
190,"[0.15963977166989585, 0.09073430349971578, 0.1437893100099924, 0.20474278354826492, 0.16582399298246575, 0.2374664968494209, 0.17329538561192026, 0.10505354015369339, 0.16879313924282147, 0.08377177119200852]"
191,"[0.11175839012714828, 0.15246864404699823, 0.1940222533787419, 0.1748935085663872, 0.18693229329736538, 0.13692246855213297, 0.17848490473180056, 0.11067907826325785, 0.11754213497050969, 0.1520996307447824]"
192,"[0.15530415239260975, 0.11215313115772985, 0.1884344867191755, 0.17468623686359308, 0.12696127096143084, 0.19830383991611233, 0.141786528981524, 0.07561426813971162, 0.13273450194880765, 0.2014210329157473]"
193,"[0.16790489956332566, 0.13890268740082323, 0.1382658863673507, 0.18965703002218082, 0.14467608343780936, 0.13007615943004647, 0.1040792917133807, 0.20332275513652454, 0.18600625546393967, 0.1434126718702453]"
194,"[0.260383307478686, 0.2298738040977577, 0.13188326365429381, 0.1088973089816373, 0.16708054018891394, 0.1278744193491922, 0.123343384761333, 0.10470261016492544, 0.15808801094550673, 0.13292891004184493]"
195,"[0.18629462557241128, 0.15730709096303086, 0.1539630039424712, 0.05583752590969082, 0.19981615993559565, 0.19339990677620977, 0.16328053231856865, 0.16188664808521558, 0.11281767168220003, 0.16638647823484232]"
196,"[0.21491053295469953, 0.13523521360589752, 0.19696799060808345, 0.12121344301600756, 0.11753385909939085, 0.1528081251206661, 0.16674747718810878, 0.14327520511261393, 0.12462137622026648, 0.16616472777573044]"
197,"[0.1403221774172625, 0.14860054316036286, 0.1537226220374287, 0.12894910745308374, 0.14863884180000864, 0.18007102414392429, 0.13917316488985143, 0.19059273598016346, 0.14628230809883158, 0.14842805407101278]"
198,"[0.1372787491053864, 0.2050034142028646, 0.12878844908385634, 0.16839994215924725, 0.15421516998609774, 0.1241906047883955, 0.15540607261688033, 0.14405999635868705, 0.17838339741566822, 0.12357875952442277]"
199,"[0.12160112923051736, 0.24227587829618524, 0.11634426062383507, 0.21213086435012773, 0.10484913141898367, 0.15501837773774596, 0.14146713471923733, 0.13609587888278007, 0.20970012770962887, 0.10086232485967628]"
200,"[0.160173115790732, 0.15622794410433305, 0.1793463858626042, 0.13190521311002057, 0.1703297357589999, 0.16462789633808694, 0.06713451516260527, 0.18083381691484812, 0.17209159020832843, 0.1323275855778847]"
201,"[0.14836150553536287, 0.12738640309872762, 0.2123974487867767, 0.1348224947351746, 0.15595331546232927, 0.09411447224144776, 0.20124252820835808, 0.14443501213336696, 0.09615647737587096, 0.20634554891285484]"
202,"[0.1680111823774051, 0.17940772184982923, 0.18013723298976958, 0.1605688040423816, 0.15012006245442733, 0.1375636974611094, 0.12035704535284908, 0.08584949973935951, 0.13176546920461285, 0.20699616030207535]"
203,"[0.1224072235651964, 0.14825567032166753, 0.21052367698169205, 0.13625259282653523, 0.16739505452729608, 0.14417801368695893, 0.2054546979944437, 0.11461015374283834, 0.10417376560063552, 0.176320286864162]"
204,"[0.12745904304775102, 0.20618916450587776, 0.06879330625324376, 0.12877130714422969, 0.21573352041770555, 0.14588248113095192, 0.16022342572446335, 0.17328239822970337, 0.16729863397827283, 0.141173461439683]"
205,"[0.14915644565325137, 0.1541603615486944, 0.19818329986202865, 0.1460589931920192, 0.11986536014622073, 0.19859980074218586, 0.1627319448341027, 0.13362546693552113, 0.1720145875207746, 0.11576575912046272]"
206,"[0.059228776142488115, 0.11585359217209901, 0.16771632552811877, 0.16661195223194336, 0.1205594251440012, 0.2293761335543668, 0.18011153862744633, 0.18210645300927497, 0.15574959727206894, 0.15549919603784323]"
207,"[0.13716483900881937, 0.124603815636527, 0.10793993666733093, 0.1478322112489482, 0.16284306401946913, 0.17748472580750874, 0.18209166118828923, 0.19425517992119967, 0.15013555376301213, 0.13209136663671706]"
208,"[0.16067722219784453, 0.12993046724905866, 0.18270848477556045, 0.1467964243558092, 0.16203734957440097, 0.1474814487046987, 0.16090246861751412, 0.10762435157614525, 0.16886305274048674, 0.16392639476132997]"
209,"[0.16985980188012373, 0.10935387708701527, 0.1086229668017531, 0.1842864049507913, 0.18203623863074225, 0.17377060096846586, 0.08989987817231382, 0.14507711363146758, 0.1971260345910305, 0.1547839074485612]"
210,"[0.14887295743233064, 0.14455407496191708, 0.08480635435319461, 0.1959018794174513, 0.20610778891214798, 0.12108459817997963, 0.16081689964341472, 0.12883040585984884, 0.1598032558080683, 0.17365365214250839]"
