,roc_auc
256,"[0.7590501990269792, 0.7505343162466428, 0.7527826541665109, 0.728013029315961, 0.7301617375509002]"
257,"[0.7310035842293907, 0.7639452214452215, 0.7256288945303484, 0.734532497638877, 0.7611799803918029]"
258,"[0.7597536348949919, 0.7521837997534139, 0.7525044400849711, 0.735507918924583, 0.7189521493783547]"
259,"[0.7183128837916585, 0.743611978263383, 0.7146523862752722, 0.7569815805109922, 0.7788120567375886]"
260,"[0.7237068656288113, 0.7261177797938911, 0.7601716798101751, 0.7640324487246284, 0.7378464818763326]"
261,"[0.7454264350368247, 0.7194075647607246, 0.7583358133444438, 0.7321811361200428, 0.7642248007828882]"
262,"[0.7803351521681205, 0.7566546659809132, 0.7186153494485399, 0.7286734111360252, 0.7282370065621296]"
263,"[0.7363004442146333, 0.7505011655011655, 0.7472502507818495, 0.7579311373124742, 0.7190082882966022]"
264,"[0.7633754973774642, 0.7397014661720545, 0.7384723216416129, 0.7636336159947992, 0.7159352049277423]"
265,"[0.7534943922328241, 0.7227647460205601, 0.7501437854109816, 0.7399580568243845, 0.7481763545442035]"
266,"[0.7297880644321971, 0.72461284814226, 0.7482436063856437, 0.7357536551404038, 0.7676247115110715]"
267,"[0.7080729927007299, 0.7424563321263464, 0.7473463703495653, 0.7695494864612512, 0.7485358381763302]"
268,"[0.7532171662453353, 0.7046235241835717, 0.7458790127621296, 0.7717173302638692, 0.7464310109289617]"
269,"[0.7414171775489554, 0.7656029197080292, 0.7317422569503426, 0.7422110698537941, 0.7388776556776557]"
270,"[0.7629129218498899, 0.7479939877442479, 0.7444596834104806, 0.7301798378926039, 0.7302734617407698]"
271,"[0.7309432003559246, 0.7204154514612225, 0.7354366935389098, 0.7633317349730631, 0.7591671882917523]"
272,"[0.7404648532825427, 0.7168068253192826, 0.7312060194522881, 0.7704404755545267, 0.7603278344750454]"
273,"[0.7517739193921902, 0.7269986856391794, 0.7502701125158342, 0.744478794765165, 0.7465869175265462]"
274,"[0.7534494259733877, 0.7570744206773619, 0.7486527809831525, 0.7233869853550705, 0.7384117216117215]"
275,"[0.7388149075966335, 0.75126713028021, 0.7600670946173401, 0.7461700219022321, 0.718298812984496]"
276,"[0.7286605498210128, 0.7419876733436055, 0.7336768266546183, 0.7885570469798657, 0.7267434409804745]"
277,"[0.7374206774234414, 0.7370033207374328, 0.7590183899646815, 0.7432923133059082, 0.742538394668212]"
278,"[0.7492492492492491, 0.7621547445255474, 0.72868006993007, 0.7369301042833749, 0.7283969598514737]"
279,"[0.7398529710455644, 0.7833505564860017, 0.7277723286406648, 0.7368662681837822, 0.7331079519186314]"
280,"[0.7544714185546628, 0.7470437174836655, 0.7553336038561801, 0.7194564451389527, 0.7372253492472535]"
281,"[0.7311975524475525, 0.7261789463615276, 0.7588111888111888, 0.7519392966583979, 0.7493896649938967]"
282,"[0.7413338491756444, 0.74822763940411, 0.7517635036496351, 0.7495240170665689, 0.7220840913108687]"
283,"[0.7550959703670445, 0.7727889584222253, 0.7655491864322629, 0.7187500000000001, 0.7060103689414035]"
284,"[0.7316554744525547, 0.7471324717285945, 0.7567231410514992, 0.7300186104218362, 0.7517327530625403]"
285,"[0.7391131693457273, 0.7826280560440184, 0.7189986180106824, 0.7457303060943101, 0.7216178992045422]"
286,"[0.751401391402449, 0.7142729599428606, 0.7417914146363442, 0.7589272789387439, 0.7423387286224395]"
287,"[0.7409507525530975, 0.7528569792740181, 0.7118014598540146, 0.7566314689838969, 0.7536927985361983]"
288,"[0.7392263940261009, 0.7438857808027177, 0.7547765013987262, 0.7594701080151588, 0.7166357357639541]"
289,"[0.7405273102026795, 0.7748883383348455, 0.7220972174510478, 0.745178695753075, 0.7330880571705427]"
290,"[0.7444340637562992, 0.7329057867927126, 0.7436230347995054, 0.7408028027325473, 0.7619622167000988]"
291,"[0.7649679487179487, 0.7115408527762705, 0.7326250969516064, 0.7453338590956888, 0.7672132761246315]"
292,"[0.7397240594802514, 0.7410362478423904, 0.7383454734651405, 0.7506409250248522, 0.7432580393140851]"
293,"[0.7619382681302187, 0.7477757608354624, 0.7206497861024397, 0.7345621607711024, 0.7402372191104585]"
294,"[0.7450199432164328, 0.734190525172867, 0.7484702797202798, 0.7398153846153845, 0.7471042355956959]"
295,"[0.7532673435815985, 0.7236875521532489, 0.7540979703589072, 0.7462403233151185, 0.7419353906611188]"
296,"[0.7383002128321018, 0.7479302537762308, 0.768559684590219, 0.7407087593257806, 0.726545885344429]"
297,"[0.7295619148560325, 0.7397509796637386, 0.7476870600851024, 0.7400629328092831, 0.7512693533697632]"
298,"[0.7447929238939275, 0.7207100696913668, 0.7491910823495946, 0.7448670362713776, 0.7583129888331299]"
299,"[0.7538354871068625, 0.7370990317103392, 0.721913336681254, 0.7453460026288208, 0.757438639791581]"
300,"[0.7733168959849189, 0.77497009569378, 0.7163892865664518, 0.7107803790412487, 0.7466873109606799]"
301,"[0.7396235521235522, 0.7386549013792081, 0.7124318308291597, 0.7683997139496812, 0.7576556105453508]"
302,"[0.7393399202428427, 0.7514746999454447, 0.7242773892773893, 0.7507292926012139, 0.7434116295000481]"
303,"[0.727592146841739, 0.7618307247578574, 0.7128851622911134, 0.775912542310859, 0.7310515120582582]"
304,"[0.7445630309091118, 0.7217545580429263, 0.7435718146990387, 0.7295017607309412, 0.7721641278831678]"
305,"[0.756764601078198, 0.7448490711628603, 0.7242002063983488, 0.7256536600263108, 0.759504761904762]"
306,"[0.7356905109489051, 0.7150495337995338, 0.7459158205230019, 0.7867677899393835, 0.721732799197588]"
307,"[0.761908891201295, 0.7325208085612366, 0.7527148419176284, 0.7217187793647811, 0.7514171073796424]"
308,"[0.7521551240318779, 0.7361281596653937, 0.7572231476266373, 0.7377447511205473, 0.7281945810605382]"
309,"[0.7293598836152027, 0.7495753602014515, 0.7365987663007787, 0.746915629805676, 0.7578440473427709]"
310,"[0.7335470085470086, 0.7488820537772681, 0.7302130984838977, 0.7447643225568759, 0.744756574022085]"
311,"[0.7540299227799228, 0.7340759946767014, 0.7429312813171082, 0.7382768049729106, 0.7565600850354793]"
312,"[0.7418781963510398, 0.7532963546195972, 0.7259350209857824, 0.72150427779371, 0.7687541822005544]"
313,"[0.7235742393815223, 0.7572679191293743, 0.7126040428061831, 0.7758223684210526, 0.745395543021115]"
314,"[0.7402195078775005, 0.7497944333682515, 0.7509083311084542, 0.7366657732511391, 0.7400168728908887]"
315,"[0.7593857154560031, 0.7588528761430683, 0.7277952551032476, 0.734738762907777, 0.7330704512423206]"
316,"[0.7226892453265636, 0.7703784906531271, 0.7431523050358351, 0.7346937598412706, 0.7535178940306149]"
317,"[0.7280349939018669, 0.7571327608119826, 0.7410307550005781, 0.7092953505943695, 0.7757322464769273]"
318,"[0.7248950254692303, 0.7242419350981657, 0.7632156307224545, 0.7440865858793266, 0.7733978575455741]"
319,"[0.7545882587484755, 0.7421968646438057, 0.7464772074477072, 0.7334028758695279, 0.7274595067853494]"
320,"[0.778122763063708, 0.6961416561631935, 0.7523344191096634, 0.748970764500495, 0.7408920106532069]"
321,"[0.7338578088578088, 0.7223546090733591, 0.7545495725043883, 0.7370203421174295, 0.7666625891234446]"
322,"[0.7394625981369467, 0.754641703207939, 0.7553308466174183, 0.7142171994628438, 0.7469761837918771]"
323,"[0.7463277905243987, 0.727412493511769, 0.7489142621112881, 0.7427838827838827, 0.7524483638895335]"
324,"[0.7707970802919708, 0.7462277372262774, 0.7334419577686587, 0.7197898221794126, 0.7463815225678335]"
325,"[0.7334198019083553, 0.7373221326932968, 0.7466989411698092, 0.7495440886360509, 0.7489476362983144]"
326,"[0.7458841953099903, 0.7468475924457164, 0.7426730625680686, 0.7478914949064202, 0.7398128125422354]"
327,"[0.7041541657050542, 0.72667866735242, 0.7594755244755245, 0.7578031538879827, 0.7624950446741683]"
328,"[0.7446169524720457, 0.728042346287803, 0.758090443384561, 0.7435408373875866, 0.7416349907102802]"
329,"[0.7392652209128555, 0.7378705658299297, 0.7901408450704226, 0.719807936286323, 0.7229446803491388]"
330,"[0.7388089528377298, 0.7422088106928533, 0.7493991678025683, 0.7254879821193855, 0.76147575643676]"
331,"[0.7570102189781023, 0.7485574776129926, 0.7165282292042856, 0.7463354134865763, 0.7465359204636917]"
332,"[0.7641073551894003, 0.7151805989015292, 0.7716667245913413, 0.7119840342679128, 0.760780901625972]"
333,"[0.7380001641805047, 0.7613956863158141, 0.7428093289495471, 0.744377644827083, 0.7282172566571725]"
334,"[0.733033202649124, 0.7435211678832117, 0.7619248854234867, 0.7349941441998152, 0.746101841794429]"
335,"[0.7401135250848306, 0.7477727962557491, 0.7522445811466769, 0.7186305045478454, 0.7548862828713575]"
336,"[0.7721379856290342, 0.7501623162250198, 0.7215298014020058, 0.7333719029197753, 0.7391335588754828]"
337,"[0.7374328402149113, 0.7089719528724846, 0.736594141788947, 0.7708090862241678, 0.7624391775231518]"
338,"[0.7430505845860176, 0.7313374125874126, 0.7709372262773722, 0.7521409936479129, 0.7176093060569596]"
339,"[0.7233262381650266, 0.7499878212154427, 0.7326482830385015, 0.7546604925951059, 0.755787296388865]"
340,"[0.766126992884812, 0.7155993299986233, 0.7528966131907308, 0.7293860805860806, 0.7393665958952582]"
341,"[0.7412737870735471, 0.7393968531468531, 0.7217953033767862, 0.7343616160654801, 0.769941343006796]"
342,"[0.7285308832576874, 0.7260647432594882, 0.7280164224046934, 0.7672768389750529, 0.7582923956448047]"
343,"[0.7565399897462188, 0.71158940397351, 0.7516556291390729, 0.762223362960485, 0.7413847557551938]"
344,"[0.7515816395207969, 0.7125863991081381, 0.7343322203672786, 0.7460979869473298, 0.7744637385086823]"
345,"[0.7478582434514638, 0.7212303946548893, 0.7329990285159154, 0.7463906581740976, 0.7696516985776022]"
346,"[0.7307665073464331, 0.7472202797202798, 0.7376767366793963, 0.7391243067683917, 0.7595047362059758]"
347,"[0.7417218730536209, 0.7630684209360533, 0.7524407126519803, 0.7133803831196889, 0.7423798026766819]"
348,"[0.7198367151738744, 0.7458744525547445, 0.756211700774656, 0.7285771362065072, 0.7679706719115584]"
349,"[0.7605494707989267, 0.721344111969112, 0.7359627156371731, 0.7446723152001438, 0.7397292128103617]"
350,"[0.7766011355653065, 0.73010812480692, 0.7231158397203173, 0.7424421398833823, 0.7381030205749306]"
351,"[0.7818881118881119, 0.7146890497567395, 0.7306244047223515, 0.7267185182120673, 0.7656602573335254]"
352,"[0.7888203922127595, 0.7316224678965455, 0.7188200906704844, 0.7604195910537153, 0.7158123694227412]"
353,"[0.7839865187306132, 0.7537364748136024, 0.7355889724310778, 0.7297487454224876, 0.7072245812691673]"
354,"[0.7027234577755204, 0.7706100065446503, 0.7124505576738054, 0.7729816849816851, 0.7494975571369532]"
355,"[0.7381111874499027, 0.7445542837322232, 0.7465320910973086, 0.7290309446254071, 0.7656271756788118]"
356,"[0.7359202191975329, 0.7375047409093062, 0.7313041970169962, 0.7591390631840069, 0.7495857032724889]"
357,"[0.716550736497545, 0.7578037329669072, 0.7549804299733394, 0.7363726790450928, 0.7473640642654727]"
358,"[0.7458695467713978, 0.7370425407925408, 0.7407710560239109, 0.7528600505334082, 0.7402464708561021]"
359,"[0.7116250261707028, 0.7448643077980076, 0.776280346426623, 0.7382276411531732, 0.7427160493827161]"
360,"[0.759023482937728, 0.7567214933966203, 0.7393494139629692, 0.7165830981656924, 0.7415997486420021]"
361,"[0.7487673900946021, 0.7313784372607902, 0.7717051094890511, 0.735079104338506, 0.7299945743911261]"
362,"[0.7488959148850747, 0.777863157274922, 0.7643787602803995, 0.7188392262301324, 0.7100908009338243]"
363,"[0.726870600851025, 0.7319177849498895, 0.7366168680435689, 0.7754500562382336, 0.7492834764446507]"
364,"[0.7271966645867605, 0.7346765734265734, 0.7281257456454308, 0.7659203630918959, 0.7582559758644697]"
365,"[0.7598135958657982, 0.7557391813133864, 0.7447333021054781, 0.7202853486661918, 0.7309539363336216]"
366,"[0.7290254752719564, 0.7311679209089568, 0.7747063007663715, 0.7103898468333021, 0.7618579958696238]"
367,"[0.7275132275132276, 0.7210155189709094, 0.7509749728703201, 0.7522431888629071, 0.7670185689704618]"
368,"[0.7586974840495967, 0.7202844774273345, 0.7421339644588789, 0.7514925373134328, 0.7542364998808258]"
369,"[0.7497976310933874, 0.7656561319134317, 0.7347959301653371, 0.7497592087953392, 0.7127745030050856]"
370,"[0.7365002607500118, 0.7630373779324278, 0.736197826338305, 0.7169074074074073, 0.7559530911756183]"
371,"[0.7364236679396254, 0.7153811739441661, 0.7470343260979304, 0.752582384935326, 0.7581615821052441]"
372,"[0.7414452254414537, 0.7074255711977845, 0.7369452397995705, 0.7579671145847616, 0.7712480252764613]"
373,"[0.7377278823422441, 0.7478540286506992, 0.7304601688056422, 0.7475135474985779, 0.7532041234627442]"
374,"[0.7607704863386093, 0.7362159093596992, 0.7474272732637045, 0.7237680644397062, 0.7439455053168985]"
375,"[0.7380640648540067, 0.7468063805273107, 0.7323731528666118, 0.7395563986575223, 0.7552031509121062]"
376,"[0.756142491518362, 0.7287894554283733, 0.7433859018969581, 0.7285171722820262, 0.7533696980535933]"
377,"[0.7801043888202941, 0.7454792203798755, 0.7060764760743239, 0.7318138041733547, 0.7518225140560855]"
378,"[0.7305134224148309, 0.7328907385387766, 0.7746324470188662, 0.732818624138397, 0.7457003085209745]"
379,"[0.7377601609755506, 0.7431787336991797, 0.7538888701156805, 0.7345584835876098, 0.7425754281133022]"
380,"[0.7251971183844802, 0.7285887314937779, 0.7139346218086375, 0.7664645947176686, 0.7784380692167576]"
381,"[0.7475944177157524, 0.7424512406511752, 0.7400799331901695, 0.7318142974240918, 0.7473540319650243]"
382,"[0.729698416599375, 0.738868426091756, 0.7258213625373345, 0.7558762585728878, 0.7630056615297877]"
383,"[0.7036083670934565, 0.7512184208298566, 0.7382024580166995, 0.752314694182431, 0.7744515024552867]"
384,"[0.7443339619406824, 0.733339049601438, 0.7458275818797842, 0.7350977515643244, 0.7500406126711534]"
385,"[0.725275027839303, 0.7317044543684873, 0.7522031775405655, 0.7530182222453836, 0.7557936713023868]"
386,"[0.7381891588178733, 0.7753526419239218, 0.7126891597479833, 0.7540682865401677, 0.7392116796967545]"
387,"[0.725267236621273, 0.760835940833452, 0.7500389468764606, 0.7613245673952641, 0.7212550129747582]"
388,"[0.7340358404846037, 0.7275509368161125, 0.7446881740167959, 0.7791897757414998, 0.7365682876044688]"
389,"[0.7383296472659158, 0.7461968892261002, 0.7305279136447969, 0.7593200058368599, 0.7353315846462962]"
390,"[0.7294227560109996, 0.7608172384802312, 0.7456122058874639, 0.737956556261343, 0.7408638775018086]"
391,"[0.7197693430656934, 0.7523548207010416, 0.7257787972520534, 0.7663804699350333, 0.7494985960689933]"
392,"[0.7098380883592151, 0.7467653807034558, 0.7667452776962831, 0.7378907856849032, 0.758027442448063]"
393,"[0.7487084102136778, 0.7749544669678547, 0.724822261072261, 0.7540064102564102, 0.7159032438478747]"
394,"[0.7273788877326859, 0.7359090104443264, 0.7536684149184149, 0.7707569953364424, 0.7326069849465288]"
395,"[0.7359880225754911, 0.7360053985796869, 0.7519803209135429, 0.7500565099457506, 0.7405510346152]"
396,"[0.7342826796057901, 0.7449096736596736, 0.7399938477253996, 0.7502200913676595, 0.7484702784694199]"
397,"[0.7301883279546839, 0.7736909733376164, 0.723918381599252, 0.7452920571240382, 0.7442528202176966]"
398,"[0.7379248764103412, 0.7520092041755528, 0.7570091489105575, 0.7345615398477272, 0.7398730576928834]"
399,"[0.724306278182449, 0.7377546672194772, 0.7581645004348132, 0.776259013473527, 0.7277172361282954]"
400,"[0.7511905552971405, 0.7629514809696336, 0.766112128436352, 0.7087374503553957, 0.7388290417847069]"
401,"[0.7057138686131388, 0.7684634900775031, 0.759418241771183, 0.7296240427013228, 0.7564233703190014]"
402,"[0.7216211823975298, 0.7647893653759728, 0.7482622825032159, 0.7464961697815137, 0.7324930378278023]"
403,"[0.7637969156551162, 0.7329064358476123, 0.7165409268818425, 0.7423006526715985, 0.7553043147083395]"
404,"[0.7361266196757159, 0.7472119068324441, 0.7634948905109491, 0.7493921490321368, 0.7201508921799529]"
405,"[0.7654752215590522, 0.758297918898064, 0.7261908950182943, 0.7343548928124904, 0.7284876310006517]"
406,"[0.7317483501667573, 0.7115208113441329, 0.7455083147608434, 0.7592094609369922, 0.7629417773237999]"
407,"[0.745561262782625, 0.7412559618441972, 0.7498049653526685, 0.7726883957466482, 0.7018006712388736]"
408,"[0.7203348819202476, 0.7402157295736368, 0.7579297229394932, 0.7334125498103605, 0.7674476139378223]"
409,"[0.7371353616492738, 0.7668881118881119, 0.7345138382047984, 0.7485016281072328, 0.7250321846651298]"
410,"[0.7578218978102189, 0.760030657748049, 0.7327874331550802, 0.7254546476656267, 0.7384403495440729]"
411,"[0.7332668439716312, 0.72431400620377, 0.7683830889713243, 0.7414829426781155, 0.7510864539990755]"
412,"[0.7462509165740236, 0.7429626104217208, 0.7357092386504152, 0.7453402578194592, 0.7339019189765458]"
413,"[0.7658749663541996, 0.752476005417182, 0.7512718233321772, 0.753112505472056, 0.6990347323967939]"
414,"[0.7671098239002488, 0.7116923637389239, 0.7534935379644587, 0.7468544666573466, 0.7412901050477569]"
415,"[0.7380543869132958, 0.7356776035913225, 0.7348636210573577, 0.761540684234859, 0.7482620280829915]"
416,"[0.7201324458787146, 0.7693346051566655, 0.7643417646580845, 0.7327794181189687, 0.7198236889692586]"
417,"[0.7503527832591437, 0.731696096919824, 0.7306455419838319, 0.7560444607219055, 0.7525191538974018]"
418,"[0.7428716296826534, 0.7335996929304208, 0.7758692801591607, 0.7009852273248612, 0.7461712718709947]"
419,"[0.750103133074234, 0.7512910231660233, 0.733369956662394, 0.7306753576587912, 0.7513030789435284]"
420,"[0.7396488229085403, 0.720921251272689, 0.7518155431141297, 0.7471443163577995, 0.754244194346626]"
421,"[0.7482403404099978, 0.7625478419596067, 0.7470084879475751, 0.7496349452559928, 0.7085605467794786]"
422,"[0.7461498534092335, 0.7608166990519931, 0.7499589548738155, 0.7518029975568502, 0.707879680998613]"
423,"[0.737582801253079, 0.7443694922239597, 0.7561299677281037, 0.7291638100461629, 0.7447009993552547]"
424,"[0.7394666988416989, 0.7429720279720279, 0.7256410256410256, 0.7557242038395593, 0.7468602917190922]"
