,r2
133,"[0.15302393402829328, 0.18961603342981292, 0.14051569289113086, 0.1425139101388434, 0.13328762822477325, 0.23475966490260458, 0.135638729192753, 0.18059218742503724, 0.11149305061386028, 0.14472533030308754]"
134,"[0.12755349083562084, 0.1813325029822055, 0.14552579962334833, 0.11278453176817105, 0.18675834654340095, 0.13024580618041104, 0.17638613107878698, 0.15552571675491955, 0.15732958397663876, 0.18250336081308915]"
135,"[0.13471871157855653, 0.12263658036732217, 0.14935301316899097, 0.14829737988871117, 0.16521881455400933, 0.18119531285448898, 0.13083479124760533, 0.1246990062516532, 0.21727265657816486, 0.17483142048357714]"
136,"[0.11734290956838034, 0.0977946261737882, 0.1526172693823996, 0.13596145564667805, 0.16881410485544968, 0.16900492923285282, 0.16783293445707492, 0.18326113469735938, 0.2187363439256368, 0.15033457663265015]"
137,"[0.19062380241494947, 0.2570348052881679, 0.1778808882222963, 0.12395107165043129, 0.11356050080819025, 0.08392735674543617, 0.08157989586274361, 0.1381930385457717, 0.1455919365226087, 0.23744382094176175]"
138,"[0.13058671925510357, 0.1669885978859077, 0.11001933922572193, 0.13040462003363584, 0.07415570612307787, 0.22939653860889808, 0.14891038457560668, 0.16077525321200947, 0.24767088280401695, 0.14962446026100906]"
139,"[0.2050824648806805, 0.15843929669388224, 0.2109071040487963, 0.15705617501533575, 0.15676467454673415, 0.1393624661957673, 0.14879358921397134, 0.18835087993117194, 0.058418607254986266, 0.12132333809543572]"
140,"[0.1218790241750809, 0.10346069056262874, 0.1442138352406126, 0.1840602903211651, 0.202532987649785, 0.18612341112951436, 0.21052905416717016, 0.10182982255350004, 0.1518540843685785, 0.14814842423353358]"
141,"[0.14794471988372837, 0.1332791017750362, 0.16329766629775244, 0.1750203609081309, 0.19582273385991222, 0.09672326157694644, 0.12444469871149755, 0.19675051087583428, 0.18602265730302237, 0.1395386045765863]"
142,"[0.1584980507451642, 0.14735119155774612, 0.18821666010409943, 0.2015166430319193, 0.17692128383482641, 0.16183665958086602, 0.16908012303412512, 0.10898202344574859, 0.0764261176685842, 0.1705090277945619]"
143,"[0.16764938352936487, 0.16899746851645936, 0.12305105722459608, 0.18635941872379091, 0.14373974590610483, 0.1339185555367839, 0.19461268089041384, 0.15143119669309402, 0.14234554518554432, 0.1485784346615816]"
144,"[0.15237085586499144, 0.10750038218848501, 0.20876643623576185, 0.121345186395595, 0.07546685019533461, 0.15025685514150966, 0.18313918496848192, 0.15887222741914087, 0.15662212759984506, 0.2420869371596549]"
145,"[0.16858013952097173, 0.2109326364159838, 0.13349446107982854, 0.1242765510487891, 0.10689117646322155, 0.1906997723299958, 0.10352304570696802, 0.16251272825523422, 0.23253390834682797, 0.123003561888538]"
146,"[0.09418472676612899, 0.14850650579890157, 0.1584135679498675, 0.16176001115980554, 0.18659563688681546, 0.15802905534753264, 0.18761025737096593, 0.19537266555558508, 0.09069084116660209, 0.17264190635839127]"
147,"[0.13910163778668827, 0.1865658011398681, 0.13967860678461996, 0.09915798539856346, 0.14850879144976992, 0.11305105034968355, 0.2033555481495346, 0.10846480776780376, 0.19473169871175455, 0.22121201585446615]"
148,"[0.1426234552923299, 0.21139298895870362, 0.09666620833326423, 0.16159633225686099, 0.14340473856719627, 0.18304991236327062, 0.16837088324632832, 0.1545950234905379, 0.1327965296027881, 0.15671715654755525]"
149,"[0.1456990330136111, 0.2248011580223812, 0.14227551089715607, 0.14920205321984747, 0.18587344095899427, 0.14771084754673036, 0.12703874151469163, 0.11915688628906507, 0.20205749400275386, 0.10777427012052077]"
150,"[0.18847115621193244, 0.1604610091503197, 0.19425228020397456, 0.12512892251014707, 0.18589101181565182, 0.10967600744952766, 0.15307147133606225, 0.15630392133069293, 0.15983801453913682, 0.1250228537777398]"
151,"[0.15641183610850384, 0.19479720411321333, 0.15483794838335596, 0.13407048976324942, 0.21002745435432524, 0.15242003059926856, 0.11857245352030388, 0.1257363862955999, 0.11639442362652563, 0.19846520886810615]"
152,"[0.18580131127699118, 0.14469552972216726, 0.15224434225288896, 0.13160351630899558, 0.10877320713650718, 0.2097242475941754, 0.10071688918276256, 0.1461727525544423, 0.17945410453132227, 0.1918306440280092]"
153,"[0.13091939197509872, 0.16266985214702623, 0.18484441819905206, 0.13574557196435266, 0.17600461949751722, 0.1424238066473601, 0.10998450791991898, 0.13861400901277043, 0.16181228341303422, 0.20910161803359284]"
154,"[0.11893613087768262, 0.11747731903061709, 0.183022658151218, 0.16960153512652376, 0.13822748251993433, 0.17260084990256996, 0.17701150924078002, 0.20635749534823322, 0.16636718670634199, 0.11035116245660559]"
155,"[0.17897972659407846, 0.15261562469732903, 0.11443918090830119, 0.15984592550775667, 0.14832145156486687, 0.13518558357569954, 0.20822347459056534, 0.12055246023516808, 0.1545675030816981, 0.18180530730641442]"
156,"[0.1781696793335975, 0.10625415716254694, 0.17694981396757836, 0.15595444139602088, 0.16679662913328497, 0.1109030618777509, 0.15630213013624716, 0.16004849522413622, 0.17353291729795828, 0.16688532040134418]"
157,"[0.13272144367500494, 0.1335958477603083, 0.11308628875567095, 0.16394423656851598, 0.2544548630726453, 0.11383418038207127, 0.14890289626229603, 0.11156252220405916, 0.22348142509672209, 0.1562191387010482]"
158,"[0.15393486099326248, 0.18723315324671996, 0.23236132561526646, 0.13994262364930432, 0.14063819509076203, 0.1323120118949579, 0.12112578969168386, 0.2102209550517281, 0.11447075676189455, 0.11891322713623564]"
159,"[0.10566984660324086, 0.15083539280253455, 0.19866925308734096, 0.20032805743903048, 0.1618672529778017, 0.18397953185415294, 0.1624675275623476, 0.12624236029154434, 0.1277340843721223, 0.1404560884490832]"
160,"[0.14752201000163678, 0.15895744537392464, 0.20755049748540733, 0.15054663978281502, 0.16798975597366073, 0.1347928562392564, 0.1070577195404695, 0.17261364528650358, 0.14361208239810086, 0.16065413535143624]"
161,"[0.17862438078550458, 0.16091117717426495, 0.20661115745487657, 0.16842212982470828, 0.14694033859094358, 0.12051291640257711, 0.1116031970928767, 0.16261576810521272, 0.1734828593660066, 0.12312008242922601]"
162,"[0.11488931573197825, 0.1912487054588905, 0.16311344443445586, 0.10518172526260683, 0.1503835040852961, 0.12294832889921625, 0.17751274261954786, 0.1509785499865295, 0.18938142340135744, 0.1941876891711698]"
163,"[0.16794147327688003, 0.13624722182479287, 0.14599618727057728, 0.19079519170190418, 0.15419676242115976, 0.08412383314608451, 0.161424451394797, 0.1339380056470525, 0.21822440774989915, 0.16204613456365424]"
164,"[0.1646410458580988, 0.12888756377213917, 0.1341136728853648, 0.18452603277153778, 0.15997070756281917, 0.13945641133259312, 0.20117764997200482, 0.14896738415824284, 0.1277245648922518, 0.17251760886110612]"
165,"[0.18100665325974818, 0.15106073413431365, 0.12464250084728823, 0.17679470634632344, 0.1807080409961671, 0.19239603844184727, 0.14953476362271312, 0.14944288951963425, 0.0983309776526875, 0.15069819307552867]"
166,"[0.17452290371731327, 0.15132355424953747, 0.21999890860931082, 0.16175896885620888, 0.13985513616382306, 0.1308909401988888, 0.14312967977490731, 0.16785026952191084, 0.1519568447901718, 0.11473456317176389]"
167,"[0.15845385560958447, 0.17165014873058804, 0.13957440278750244, 0.15563418819934283, 0.14336316361863288, 0.14726459630440447, 0.18507969152672898, 0.19546927080466414, 0.15576143855018365, 0.10687377603740833]"
168,"[0.21157539637070544, 0.2390088694394985, 0.14423069736084215, 0.14867914395022408, 0.09800334973524549, 0.18185945896770384, 0.16149061526337782, 0.17081312933813797, 0.06601494497127725, 0.12042147935019964]"
169,"[0.11645579088538238, 0.1770432032974677, 0.15849439350878847, 0.20072430967076882, 0.17526831052530478, 0.18387951990600238, 0.11355651953849355, 0.14381606491151944, 0.12173920869549637, 0.16547240544258401]"
170,"[0.1775453393036367, 0.1804014180240262, 0.15625955555356552, 0.13937592588082692, 0.17286155343093323, 0.1787711725627209, 0.10019538209351819, 0.16352614176905866, 0.15505470223704465, 0.13909517062022603]"
171,"[0.14341694586118414, 0.19356310637586682, 0.139747798727635, 0.16219743256755847, 0.22234387113996723, 0.2230650303110322, 0.13151312363335765, 0.09680223544020217, 0.11788183339691727, 0.11661985491764726]"
172,"[0.07399438440694561, 0.1593170121977464, 0.13394910664459325, 0.1840758670945637, 0.13279769031093214, 0.1421010932825182, 0.1780212771632722, 0.1724904814062026, 0.16179079068942848, 0.2151162882294535]"
173,"[0.15974047946857473, 0.1492094680900966, 0.19474359581426326, 0.1901168568681445, 0.1619047122926056, 0.20517707126758167, 0.14711336945067333, 0.15386354048425832, 0.1227226522155691, 0.06773432853656924]"
174,"[0.15407068962095538, 0.11295780930682287, 0.09629906683168121, 0.2026938681928695, 0.18665370804004344, 0.15362708699260463, 0.1742595770008991, 0.15389785976336523, 0.17879619003372405, 0.14744159850374516]"
175,"[0.15809902204390647, 0.1422629275294296, 0.18185515590738066, 0.1465466833664496, 0.1486079932401757, 0.17082957571419877, 0.17160784861904788, 0.12713941527719297, 0.17230605732636628, 0.13565818831269216]"
176,"[0.11313310033197266, 0.19570536486165513, 0.12414462499880519, 0.13888431444417182, 0.17685938304087157, 0.1279431218114373, 0.1418785602075785, 0.12557698724365407, 0.21953976897225191, 0.18998041534176024]"
177,"[0.14647618456798106, 0.21802653828545848, 0.1545151595152796, 0.2178876772485897, 0.11901141495579737, 0.20471529791988852, 0.10478849730565853, 0.13327004899983053, 0.1206212569340478, 0.13938858345652605]"
178,"[0.1107283694782859, 0.220444492831939, 0.16966138551369692, 0.10896109167181856, 0.0948809732963426, 0.15165526554195186, 0.18478198137138946, 0.18527326623309037, 0.15503058980062434, 0.1650774351819121]"
179,"[0.12884498822529067, 0.10786781873839035, 0.15877515321290836, 0.1022353745896174, 0.12107592227878938, 0.1576844730089495, 0.22284299705901955, 0.17555297602716724, 0.17100923124492773, 0.20278331431230723]"
180,"[0.19254314687654106, 0.23020062031357236, 0.14144309923762233, 0.22294229723081116, 0.09954142920145537, 0.10815328091913168, 0.177827067522489, 0.10537154390298198, 0.12203257126400613, 0.15146820030414676]"
181,"[0.1679648062826239, 0.17584742179892499, 0.22800982694077232, 0.1343028816982329, 0.1400077997545066, 0.18045206882829457, 0.08636894466493916, 0.1657103197521842, 0.17130514566238964, 0.1059443076954184]"
182,"[0.1401959286223341, 0.17753218216529898, 0.1860790201831689, 0.13101000938733431, 0.15619276812029015, 0.12605188640239784, 0.17550061832003705, 0.10734160170679896, 0.17885784027572083, 0.17641063605220164]"
183,"[0.1749875302175553, 0.1374387951989141, 0.17040644184843035, 0.08190451269094634, 0.132532469380653, 0.1451991741678479, 0.16770692825742772, 0.23284231273608313, 0.15748212817173213, 0.1582762680732891]"
184,"[0.14691381712678153, 0.2107840468573975, 0.14743687276911954, 0.20090993551911762, 0.1442723218662243, 0.10821441175400281, 0.1968262536497185, 0.12297711122905686, 0.15132655335122303, 0.1256580019253405]"
185,"[0.14476054412234618, 0.12656385201854436, 0.17586368721785683, 0.1864230159094863, 0.1260201023269779, 0.1346252909359491, 0.16111910237815397, 0.1431829746475587, 0.16305799881208682, 0.20183918883487473]"
186,"[0.20529822465162184, 0.12519260995887282, 0.1713718562482125, 0.12304037551038516, 0.12825094252382252, 0.17738979070696492, 0.14280852987334092, 0.10077415313615745, 0.1855844624006967, 0.19538840900586296]"
187,"[0.14782110738462462, 0.1592418414366107, 0.14207150884533826, 0.15913966477388253, 0.16304956492765454, 0.15103480052032725, 0.18541141306533904, 0.11919966089115552, 0.1669037077368909, 0.17164956040273904]"
188,"[0.10170944814551541, 0.17944875552127604, 0.10004251225946248, 0.1909650337383576, 0.15118033248774487, 0.11754009896636275, 0.14204955430950172, 0.2111732186199331, 0.19969550446452444, 0.1613920181659091]"
189,"[0.1942797652086985, 0.2048209652272608, 0.09532740315316979, 0.1542589598767954, 0.18266362645024647, 0.13607416392123717, 0.17819992811511198, 0.10240493271975581, 0.12416019913166787, 0.1763242578479114]"
190,"[0.1456104556020198, 0.15840600309644848, 0.13783578080223835, 0.13033494261335754, 0.19733483899837212, 0.16566235200916324, 0.13372965872858655, 0.1759163367978901, 0.1558662987784174, 0.15266077775464848]"
191,"[0.13421560178999437, 0.11530503142259341, 0.18869096710787592, 0.18322743634506933, 0.18335558307013522, 0.13885688287454634, 0.13086661995527515, 0.17686077503850428, 0.13994930528040272, 0.16711860165569825]"
192,"[0.213385658053031, 0.19500138970644576, 0.21098866234187386, 0.14805620331061842, 0.1299122848609905, 0.1564101050323261, 0.13395939949203206, 0.1002504709622315, 0.12445756545924536, 0.14223781790748402]"
193,"[0.14745832195272324, 0.1055787544587008, 0.09175309621481209, 0.23134164464501106, 0.1168959830622911, 0.15617800112015967, 0.20320947752118634, 0.13851709548690017, 0.18721784840751432, 0.1803848336689916]"
194,"[0.18393492368841102, 0.19167715878654856, 0.1488871257262696, 0.1591957257553046, 0.19127053736127042, 0.10266895941457188, 0.1375824742394296, 0.13990565161740354, 0.1748448572711201, 0.1257398916812289]"
195,"[0.1967558633526869, 0.14927504234500488, 0.18606371293707646, 0.1574528996500979, 0.18424287713325382, 0.12999551036302182, 0.16751210174666564, 0.10878270952845559, 0.13431804336029485, 0.1450840603696364]"
196,"[0.11503018216121719, 0.1453280609355737, 0.17125436892703716, 0.1486464544957704, 0.17717777056343043, 0.1649717862683615, 0.19314171507978484, 0.1579487494271049, 0.17346468006473648, 0.11304213273951191]"
197,"[0.12432703895981911, 0.18917321856567237, 0.18185603364065084, 0.14542044011027722, 0.14028999595212055, 0.14968661772035152, 0.17672253303800123, 0.11948536648726693, 0.1630977106905993, 0.16585968603989898]"
198,"[0.19614906762027107, 0.1175226031140838, 0.06895016209001403, 0.147470397149437, 0.12833013356390177, 0.1956124808097236, 0.17968450291259908, 0.18516096088339606, 0.1715238248574512, 0.16272385938191813]"
199,"[0.16165059028904727, 0.1848328452639244, 0.1738150623550485, 0.11780715517983542, 0.18967851652310486, 0.12814705909570712, 0.18263530897045743, 0.13035324033203555, 0.17089593421489058, 0.11542553762685948]"
200,"[0.1840888882424384, 0.12900553842158158, 0.08688039305832163, 0.1576284455754673, 0.16917600662744325, 0.15995749888097266, 0.11085002582254833, 0.19556261501903183, 0.2105501558821904, 0.15093093605202945]"
201,"[0.144798745893019, 0.25696377361367306, 0.17936610970307099, 0.13785775568217318, 0.12280267908224451, 0.11273904413405289, 0.15001846516108053, 0.15923221872545612, 0.1820614113430351, 0.1079403458651984]"
202,"[0.14694121707573427, 0.1785394956469013, 0.12684753010394734, 0.1570331850235832, 0.1776459364617491, 0.21548295250570948, 0.27256140795735007, 0.08598886125159577, 0.15363275801951615, 0.03599813380576955]"
203,"[0.1986157665487327, 0.1726389800824616, 0.10262713066786744, 0.22124359658429782, 0.11697784442399273, 0.19548298730111302, 0.07029578393893854, 0.15471112901516437, 0.18944770008317025, 0.13385544306906993]"
204,"[0.17006372160416539, 0.17170895791516938, 0.17757155184052476, 0.1455667302659599, 0.1308833337229507, 0.10680373896485418, 0.1386775407631322, 0.10862438856091738, 0.2081575918528522, 0.19041341220850339]"
205,"[0.19776443930624832, 0.15325470884970793, 0.12941132098257568, 0.21224469075439434, 0.12120291742939404, 0.14826757869986895, 0.155041059541297, 0.10843127798755892, 0.1756229697006737, 0.15345499850803423]"
206,"[0.19896571972621624, 0.13300875681459623, 0.1293612738758515, 0.14059719095145462, 0.10131874088436121, 0.16859643991450068, 0.17487609792053327, 0.19300757718981276, 0.13845039887454402, 0.18028324422673336]"
207,"[0.17834608795097473, 0.18625047348119939, 0.13371368604896128, 0.14048935995426037, 0.13846867640218885, 0.16105270534337846, 0.16930301149300286, 0.15369187874146129, 0.1712721567519745, 0.12203049791731746]"
208,"[0.17861155819484353, 0.13078359748931068, 0.1935131025350736, 0.185619946444875, 0.158309491390062, 0.1887859101646111, 0.12524712082760725, 0.09959902531494025, 0.17878314852338806, 0.10812113618018249]"
209,"[0.15064273786345583, 0.0821919695923613, 0.17245601698597923, 0.1329513563321052, 0.17658017259524506, 0.1334167524874723, 0.18973143653556523, 0.15642361108412328, 0.19654522616748182, 0.16694180043212303]"
210,"[0.1632729147628711, 0.1805579323196126, 0.07761864474605873, 0.1433070076913081, 0.12880549226940285, 0.1408789855726572, 0.23532700916330296, 0.11804043286928267, 0.16838105795287794, 0.19983461002143266]"
