,roc_auc
128,"[0.6731357441316603, 0.6763959025833738, 0.6776259441940955, 0.6765786348902004, 0.6619754221755947, 0.6804185102347251, 0.6752854080605671, 0.6800524599842535, 0.6756313724089641, 0.6628931623192567]"
129,"[0.6752004544033251, 0.6756512721784068, 0.6743314329221847, 0.6656384034221964, 0.67321655293297, 0.6719468423724818, 0.676736965662924, 0.6799792553819434, 0.6719073034756995, 0.6757113567775882]"
130,"[0.6746277878514373, 0.6761705958417897, 0.6781981703834145, 0.6740312645438817, 0.6683474730878999, 0.6730846711533046, 0.6859383097620717, 0.6706388520472384, 0.6652658396662012, 0.6739825917464124]"
131,"[0.6762476411320721, 0.6792186357298856, 0.6813141441424542, 0.6784492678441132, 0.6700315194275527, 0.680404078145997, 0.6681011151995927, 0.674995585932724, 0.6643975378620532, 0.6669704667846335]"
132,"[0.6726379936943349, 0.678066334001952, 0.6744025673664389, 0.67020726041112, 0.6731431576582073, 0.6791386168573079, 0.6705019810050649, 0.6758000829479647, 0.6797604723390329, 0.6667102541813495]"
133,"[0.6824346035708155, 0.6831665587975098, 0.6716935567183993, 0.6646709858759109, 0.676858673705301, 0.6667955899967711, 0.672633762581817, 0.6756710385559855, 0.6720382068053165, 0.6746875822914353]"
134,"[0.6734483924759633, 0.676421321037224, 0.6730815068985564, 0.6753249725944669, 0.6760549348400501, 0.6659706138521648, 0.6782875957636503, 0.6740859330599138, 0.6741095576215893, 0.6733391017873482]"
135,"[0.676463096463609, 0.6725788171367466, 0.664889732577164, 0.6800618347131694, 0.6901995848461452, 0.6767904583654987, 0.6747370023083534, 0.6614067279664679, 0.6695280001241093, 0.6734084227845475]"
136,"[0.6607513368091046, 0.6716709938115166, 0.6737175902001914, 0.6784939532953093, 0.6691932007510896, 0.6862462866312878, 0.6726503420055463, 0.6726173465916183, 0.6796400234732232, 0.6753090642871592]"
137,"[0.6707303566651708, 0.6779847216524495, 0.6600804285459615, 0.6746404721093507, 0.6769620454134931, 0.6792434231487146, 0.6725024210407669, 0.6712671450172412, 0.6854077811293423, 0.6711441957398251]"
138,"[0.6676979609978225, 0.6680194256731451, 0.6736203699485035, 0.6816741291930075, 0.6755013082944933, 0.6776941368347962, 0.6797991788699911, 0.669064347031563, 0.6721262204927982, 0.6753490201397115]"
139,"[0.6804003373340712, 0.6846454007198592, 0.6760800218870185, 0.6632060630425958, 0.6640042905660046, 0.6755246520504671, 0.6715755940277682, 0.6835505095594179, 0.6730542335437475, 0.6681426701329103]"
140,"[0.66889125730305, 0.6830207851677316, 0.6729646700833596, 0.672956807114603, 0.6690007305297231, 0.6782964211743102, 0.6727591478786354, 0.6673989502736957, 0.6805448977348165, 0.6746170396388217]"
141,"[0.672021191009507, 0.6829825598808198, 0.6729724150167885, 0.6742906834951874, 0.6809924025380937, 0.6667597254164146, 0.678144727618863, 0.6815033774719481, 0.6716214497331214, 0.6589585780882867]"
142,"[0.6698405972849077, 0.6773513077651501, 0.6849646408832354, 0.6760185027821562, 0.6728623924718594, 0.6637006401455329, 0.6718005103448068, 0.6743816660337854, 0.6767688880098218, 0.6724124693432613]"
143,"[0.6767824228835707, 0.6651353958729656, 0.6633221507874436, 0.684967155943681, 0.6752222546203976, 0.676654250137089, 0.6780904631468376, 0.6785529119415233, 0.6683198374168293, 0.6733498332808218]"
144,"[0.6734950164304268, 0.6836854511779644, 0.6781601403087758, 0.677231147801495, 0.6700068954422547, 0.673811441905218, 0.6678778831558849, 0.6691884747981591, 0.67344520869108, 0.673418055242295]"
145,"[0.6676405776692522, 0.6778918006105841, 0.6763731081456561, 0.6748044004805019, 0.6749155761397869, 0.6728209756912781, 0.6674852567973867, 0.6740786648076164, 0.6875757744259872, 0.6666246020582378]"
146,"[0.685422518078881, 0.6691936592729397, 0.6715042008137573, 0.6684990032098164, 0.6800648990918706, 0.6749945690129772, 0.6724301970396414, 0.6767119921114629, 0.6720694521185194, 0.6692928019372675]"
147,"[0.6746904918493972, 0.6675610263981652, 0.6649373462124525, 0.6725905389527569, 0.6729435553791523, 0.6770900683459051, 0.6804022894567995, 0.6768020757656421, 0.6785938958720146, 0.6747494825267489]"
148,"[0.6711696886948977, 0.6745640260753477, 0.6790645542289615, 0.6784685393812795, 0.6786706658004206, 0.6709424116713041, 0.6695963413333987, 0.6742450946197519, 0.6733482846395715, 0.6702959899401717]"
149,"[0.6733575325125134, 0.6750067084924548, 0.6860426121334252, 0.6737437214058285, 0.6631734398939323, 0.6695657928826114, 0.6755843688466708, 0.6774084641027056, 0.6682371599565299, 0.678281619857312]"
150,"[0.6676315207277573, 0.6680015841793727, 0.682600225294938, 0.6686880231677562, 0.6793069397745078, 0.6734933548561978, 0.6789532242157864, 0.67855194949962, 0.6657576536121327, 0.6772750984154702]"
151,"[0.6660318923465512, 0.6702577205137356, 0.6666257235406697, 0.6728667280002443, 0.6666591547773465, 0.6703937289900522, 0.6799605558621348, 0.6683778444856954, 0.6859155083859513, 0.6929209846357348]"
152,"[0.6733267752299923, 0.673442635983825, 0.670518142765327, 0.6719207520252275, 0.6684764993205976, 0.6781659421991169, 0.663470829902213, 0.6859284174936418, 0.6831155922541852, 0.6719753710271947]"
153,"[0.6744079288942111, 0.6678005700162049, 0.6723070952724328, 0.6752892351290788, 0.6719142192238182, 0.6765289283977545, 0.6755385257412986, 0.686900029833883, 0.6694020969528989, 0.6702909398255957]"
154,"[0.6735422941190133, 0.6818413716329765, 0.6738512425097734, 0.6716933433468453, 0.662690207801921, 0.6645023179323684, 0.6716409356613217, 0.6829954075722642, 0.6749966838186482, 0.6823752599900712]"
155,"[0.6739674936881516, 0.6703171966994634, 0.6720271109351759, 0.6719112229424213, 0.6827281347318425, 0.6735032153458855, 0.6763262753594589, 0.6709368640108996, 0.6715000017439245, 0.6771530963669404]"
156,"[0.6820931863852823, 0.677515839932401, 0.6787008283664824, 0.6716500107620981, 0.6729011171390038, 0.6734356718994874, 0.6686260682401454, 0.6643349983154543, 0.6663239567480577, 0.6848008636277233]"
157,"[0.6837935306798057, 0.675004592936196, 0.6674825510644888, 0.675773929043226, 0.674432353127416, 0.6721849877258694, 0.6611773717051778, 0.6849433082676538, 0.6722801445335527, 0.6731070508391764]"
158,"[0.6735579519592222, 0.6772120896358826, 0.6743440808615359, 0.6740177631183145, 0.6669049769668587, 0.6839839262032963, 0.6793855422231526, 0.6685421542017518, 0.6753143051434726, 0.6670926323260814]"
159,"[0.670061323347811, 0.6672217747069144, 0.6892052779442329, 0.6723034543365535, 0.6809445346728684, 0.6699590457363107, 0.6669448683678196, 0.6783355544252816, 0.6777887977050536, 0.6675267423549259]"
160,"[0.6749302261398894, 0.667306219904283, 0.679355474993317, 0.6781593866986061, 0.6691495639983824, 0.674199346850606, 0.6664221897772364, 0.6585346605927744, 0.680151311242267, 0.6920120957147124]"
161,"[0.6856778057937151, 0.6760113525651865, 0.6634602975191207, 0.682548435024975, 0.6724587388898567, 0.6694651723055199, 0.6662750315022671, 0.6788934393222782, 0.6704966366236924, 0.6750588111274588]"
162,"[0.6781299913621747, 0.6768753938634595, 0.6673974112746147, 0.6712428887573875, 0.6687352372988585, 0.6767607407018261, 0.672363320946827, 0.668228566114647, 0.6858574593171489, 0.6747630751462863]"
163,"[0.6741080056662042, 0.6717362219495627, 0.6741453547677984, 0.6640690057043568, 0.6716680474681432, 0.6852254036213493, 0.6724833719547954, 0.6725091036562459, 0.6785303152928225, 0.6758517563208541]"
164,"[0.6736952769834252, 0.6769718559651577, 0.6842564107574202, 0.6672442104988284, 0.6856019090779681, 0.6752065423023451, 0.6759819254500127, 0.6724806934608192, 0.6673460735976813, 0.6616401389718868]"
165,"[0.6724111888120524, 0.681810895819314, 0.6723806812196478, 0.6731443516309459, 0.6817576255679338, 0.6675696293576306, 0.669702105526888, 0.6740022732514569, 0.680268753654975, 0.6677477121164382]"
166,"[0.6777923967053326, 0.6604059926790132, 0.687099918121617, 0.6738839428353818, 0.6657318510832168, 0.6781879512479231, 0.6714537407111417, 0.6665467488267608, 0.6733286382406011, 0.6856668401992609]"
167,"[0.6739716748626463, 0.667122039394781, 0.6773202508544894, 0.6719852583318459, 0.671608857291094, 0.6803562057409515, 0.6739612378157807, 0.6733723141674045, 0.6738459479987885, 0.6764190494972265]"
168,"[0.6784643264280426, 0.6844232900117653, 0.6664430411718664, 0.668787858355936, 0.6805266169754886, 0.6678923651826363, 0.6737145848391538, 0.6718992241973729, 0.6753902521453178, 0.6724770899190703]"
169,"[0.6616636227776875, 0.6799151349600502, 0.6766748336823215, 0.657985909814218, 0.6696839598651556, 0.6706286556108483, 0.6755242207675387, 0.6734503627579729, 0.6915611504567919, 0.6830227827744443]"
170,"[0.6753357592074957, 0.682456312991482, 0.6791667501236963, 0.6675794172101936, 0.6711258249511756, 0.6744393081321128, 0.677715986989892, 0.675573809224657, 0.6733748022825646, 0.6638530882794907]"
171,"[0.6815744528985382, 0.672224198153786, 0.6721799076669557, 0.6709025520490851, 0.6723247597132134, 0.6748850685473824, 0.6708921195420396, 0.6672742686490235, 0.6749340115334443, 0.6827681607206594]"
172,"[0.6746695133397989, 0.6743234382986395, 0.664191008835053, 0.6901660310343205, 0.6749341621640881, 0.669217951851356, 0.6771884553314098, 0.6770768483891965, 0.6644470762161838, 0.6739976058460417]"
173,"[0.675527648331864, 0.6790305418952867, 0.6751398750412647, 0.6744826724956022, 0.677782359162653, 0.6611754695204728, 0.6786792778395264, 0.6792517310198601, 0.6713080338094635, 0.6681250446880643]"
174,"[0.6732081043273949, 0.6767754134010302, 0.662815311629881, 0.6812775804297718, 0.6705684893724351, 0.6761427803628222, 0.6656204665921979, 0.6787000883757738, 0.6824273642747192, 0.6727249088508818]"
175,"[0.6577362741756554, 0.6828781667130607, 0.6875248861599201, 0.678020218507362, 0.677691530977945, 0.674998341603645, 0.6699377993773146, 0.6693506734977767, 0.6639259743305945, 0.6782267271101197]"
176,"[0.660899457525977, 0.6818647925658954, 0.6713383203198778, 0.6790684221558557, 0.6735775912218325, 0.6784996280706823, 0.6777474978825824, 0.6709861982380813, 0.6775409651488323, 0.6686124670325614]"
177,"[0.6706774314401331, 0.6628952941838964, 0.6839272193079501, 0.6803130411295553, 0.6738701690205967, 0.6799406896085094, 0.6733357005166988, 0.668526618936691, 0.6769565370063677, 0.669830262197589]"
178,"[0.6830339461067764, 0.6699154725410876, 0.6722779178473756, 0.6736913545786876, 0.6663949962536495, 0.680847046571783, 0.6786648321313372, 0.6775451399326061, 0.667303833385748, 0.6708733788042258]"
179,"[0.6677053200465263, 0.6695584883117515, 0.678612183835338, 0.6774683670315417, 0.6780305193596188, 0.670154539477996, 0.6770170453364069, 0.6747345190266502, 0.6731386594699749, 0.6734601910004199]"
180,"[0.680256788216239, 0.6721802345340171, 0.6754324437603885, 0.6873598636920772, 0.6767996061033997, 0.6666576203180856, 0.66863679129569, 0.6771774099486241, 0.6660232932719977, 0.6697628349933555]"
181,"[0.6812054472250522, 0.6596847786671447, 0.6709547963010778, 0.6739611243202732, 0.6772447808818507, 0.6764028666677115, 0.6748614887207529, 0.6619979260648134, 0.6861698034539004, 0.6779761060913537]"
182,"[0.6734540173133129, 0.6722534754548896, 0.6726496201741188, 0.6775243884140226, 0.6707153071608819, 0.6745856946376314, 0.6745694466207839, 0.6766471180794005, 0.6775564333954559, 0.6700755787794621]"
183,"[0.6663838237558954, 0.6715285115514547, 0.6741825767544242, 0.6741757942628984, 0.6772260995213232, 0.672339105545356, 0.6684471039841663, 0.6804401379386263, 0.6744689922601725, 0.6808707845349361]"
184,"[0.6654748109977473, 0.6796319545893034, 0.6762554133044227, 0.6701004338996808, 0.6732008360750973, 0.6743184308768505, 0.6786474355399542, 0.6740038667283818, 0.6765895226544507, 0.6720249638789647]"
185,"[0.6743785199383188, 0.6755119405536318, 0.6803928829491414, 0.671104020194283, 0.6687213863071284, 0.6634875001223483, 0.6804826170371576, 0.6738892271862089, 0.6778451346396879, 0.6743816915834717]"
186,"[0.6726197980945794, 0.6729028331910766, 0.6793338336699549, 0.6688005562333103, 0.6743348695661507, 0.6719506467418916, 0.6864844229050351, 0.6656079185288933, 0.6761856134007225, 0.6718471289989643]"
187,"[0.6779496969388483, 0.677706630420257, 0.6695292064708276, 0.6850316350113774, 0.6685613167832307, 0.6779082846980872, 0.6725947973041966, 0.6710064912348146, 0.6716217267627879, 0.6684489514072889]"
188,"[0.6806036577259506, 0.6776786923661414, 0.6726118261701355, 0.6740280185723686, 0.6660129976144697, 0.673900594896236, 0.6602512756032473, 0.6864193173421371, 0.6776355594262606, 0.6711425153959465]"
189,"[0.6746175959548677, 0.676405309091032, 0.6784119959194643, 0.6826118018366988, 0.682231387594803, 0.6729687922401905, 0.6622960379045214, 0.6697855928221736, 0.6661839068979769, 0.6749681588459405]"
190,"[0.6709805098432473, 0.6718421768155045, 0.6676338405759296, 0.6856597827071308, 0.6715917784871318, 0.6771292152163373, 0.6729961855158703, 0.6721661338521706, 0.6734632428682208, 0.6768010961146526]"
191,"[0.6744143255010114, 0.6770698479862963, 0.6858912499848596, 0.6720084477339296, 0.6661858149537648, 0.6780267740078726, 0.6681451378370252, 0.6541525264127199, 0.6900412340038529, 0.674458814826032]"
192,"[0.6740598427126597, 0.6631441444335475, 0.6807651845321641, 0.6703057200337494, 0.6688877207830376, 0.6844817356582855, 0.6780500405869013, 0.6700671297779724, 0.6817552630550185, 0.6685014053851225]"
193,"[0.6736268346526081, 0.6801613975121312, 0.6666823577988911, 0.6708892049774082, 0.6663300223455403, 0.6845563067465051, 0.6752989957427199, 0.6739989455631783, 0.6790302993431799, 0.6698142126428127]"
194,"[0.6710511585267296, 0.6722941840235044, 0.6689645844805082, 0.6779135327303519, 0.6728920057196651, 0.6755002278172622, 0.6725813140379107, 0.6717927381724561, 0.6760220432778107, 0.6811881833277333]"
195,"[0.6810351177072803, 0.6705020672616506, 0.6706541603212842, 0.668234790208276, 0.6784890094310047, 0.6607319336171498, 0.6692894449414134, 0.6858529066626202, 0.6769195376507477, 0.6784264700411217]"
196,"[0.6722300863007128, 0.6719539335717876, 0.6721277133529862, 0.6774001108333567, 0.6651379699510749, 0.6744121327678073, 0.6787847333252355, 0.6777465535999604, 0.6748520697912754, 0.6754933480544779]"
197,"[0.6712951148500991, 0.6740300705711434, 0.6801811548100696, 0.6722676850924233, 0.6732932713561908, 0.6809456923270445, 0.6771406374042079, 0.6733095193730386, 0.6672530234200336, 0.6704692288525907]"
198,"[0.6745242844884565, 0.670858901676917, 0.6699348938923236, 0.6781769648828011, 0.663521526075484, 0.6729350295966321, 0.6776954216039407, 0.6807041920464564, 0.6774633423445785, 0.6739374540766561]"
199,"[0.6743190210534893, 0.6783542584849106, 0.6752932937284252, 0.6712555684754806, 0.659958393636523, 0.6785072640484241, 0.6735680848381279, 0.6753966790560785, 0.6768383588755291, 0.6765376863165292]"
200,"[0.6776692676992022, 0.6715424714988719, 0.6747972956617351, 0.6764818550010815, 0.668344004665192, 0.6697627938446357, 0.6770864773480489, 0.6734069575361009, 0.6714014972608761, 0.679715602616003]"
201,"[0.6670273069646164, 0.6726583320892714, 0.6688012826045581, 0.6742830429776253, 0.6701351135869396, 0.6727399444387736, 0.6732409136086906, 0.6829595702308294, 0.6830059657112479, 0.6753816914744766]"
202,"[0.6797034794581029, 0.6716718518375532, 0.6736540826540386, 0.6740249995918702, 0.6713309930499164, 0.6757451102639724, 0.6873439516219315, 0.6690267936380557, 0.661450668845894, 0.6762437169671642]"
203,"[0.6646416268580418, 0.6760636058968198, 0.6779343614258805, 0.6692375457157634, 0.6642372923029943, 0.6759607698874229, 0.6808096475321654, 0.6696951187434489, 0.6844094615822162, 0.6770117158661666]"
204,"[0.6739544553242548, 0.6855564291582197, 0.6726272343202281, 0.6784062893653493, 0.6801963178098658, 0.6684997205014235, 0.6699599083021675, 0.6682362928887946, 0.667155004874269, 0.6757670306576107]"
205,"[0.6718065573854441, 0.6627668127296343, 0.6766855658175065, 0.6747119561197676, 0.6764988157697159, 0.6691429903385905, 0.6673503787363243, 0.6807210347797631, 0.6846818907396448, 0.675665392560302]"
206,"[0.6734736293370015, 0.6720684323795311, 0.6788576746179682, 0.6695424672859188, 0.6743544452712769, 0.6705752037666562, 0.6712183101702925, 0.6754687396236733, 0.6715196072696654, 0.683258235283603]"
207,"[0.6779677064059715, 0.6750254034724432, 0.6825036451579122, 0.675255744874738, 0.6742233216416013, 0.670005851283586, 0.6568293815135865, 0.6752434782802922, 0.6771851137300334, 0.6758949956561747]"
208,"[0.6715132532154322, 0.6719542922175914, 0.6774549564023806, 0.6643618513525188, 0.6829781607949509, 0.6742490715023332, 0.6773131868941054, 0.6754285213556508, 0.667918230688362, 0.6772730865442859]"
209,"[0.6798209972463446, 0.6755686701480794, 0.676369848554682, 0.661903697554702, 0.6824270992478626, 0.6822675835820413, 0.6729168067579546, 0.6771472791613041, 0.6579701544041651, 0.6742332445554677]"
210,"[0.6803861367761782, 0.6683835510398104, 0.6760467540838725, 0.6701223339927997, 0.6813084875263625, 0.6776902643680818, 0.6689350847282098, 0.6731693978195314, 0.6718015780554428, 0.6723782357428364]"
211,"[0.6699789937067012, 0.6725653293306405, 0.6753490518013289, 0.6806932238406157, 0.6633451903754574, 0.6645297566062514, 0.6748075057175859, 0.6751374961754283, 0.6809786489875355, 0.6828680231032206]"
212,"[0.6684029179132029, 0.6777940809786632, 0.6717953031709247, 0.6735558591020646, 0.6710059736953008, 0.6803941813377467, 0.6741678404977357, 0.6840424853453237, 0.6705619702102824, 0.6686343705420932]"
213,"[0.6824247113023857, 0.6734180165383475, 0.6661702706090635, 0.6755577246413402, 0.6784689661243876, 0.6715674904485358, 0.6715721346847011, 0.658888253576348, 0.6844800587324692, 0.6777941975128148]"
214,"[0.6711672644308585, 0.6735661190959388, 0.67970023802641, 0.6767392537323542, 0.6647218500225329, 0.6665681177609047, 0.6738083094292122, 0.6735576205523401, 0.6857957180332834, 0.6745211328765802]"
215,"[0.6808708942478099, 0.6620939705030444, 0.6721092453640127, 0.6713811308252908, 0.6737939726767102, 0.6718894772031925, 0.6774052181311925, 0.682314498085004, 0.6697286013929306, 0.6786946347582746]"
216,"[0.6748749719870389, 0.6692383447241361, 0.670022453406417, 0.6690568744873521, 0.6804237764262714, 0.6873653477949976, 0.6739595626220906, 0.6785245743832214, 0.6674571261621804, 0.6692078582834667]"
217,"[0.6709198306051404, 0.6685079693549056, 0.682482398798916, 0.6780930054462044, 0.6802069092106218, 0.676204676272769, 0.671953801916999, 0.6705048501714935, 0.6780379836193176, 0.6634506005058545]"
218,"[0.684161655628154, 0.6717617538989202, 0.6725930449335614, 0.6828044581906973, 0.6717729127772135, 0.6738348355992153, 0.6735179561423942, 0.6697936918615858, 0.6730942030207097, 0.6667440381762503]"
219,"[0.6672308316484092, 0.6698110839131487, 0.6778091077838507, 0.6695983706330719, 0.6740929834008372, 0.6796854064334956, 0.6762545643580272, 0.6729073366928124, 0.6782629998305486, 0.6743559550733086]"
